customer_id,age,gender,marital_status,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,num_children,num_credit_cards
46737280,75,female,married,bachelors,midwest,student,1,0,18882.571246807427,734.0709526193883,3726.0806684107865,19,standard,4,14.6983204064743,1.0,3294.898283581766,3,1.0,5,8
27725859,70,female,married,high school,northeast,self-employed,0,1,20534.604232523656,707.5783007604491,4993.471595487686,9,standard,8,36.977685388062376,3.0,3281.0454298708355,0,1.0,0,8
47502584,34,male,single,bachelors,northeast,unemployed,1,1,70369.96409118356,754.0978494445503,15020.239729700874,1,gold,9,43.180030920000725,6.0,7830.791305804381,5,3.0,1,8
89375361,76,male,married,high school,midwest,employed,0,1,194332.5795224419,700.6375080404753,47083.87866203473,11,platinum,18,22.866967352163613,21.0,20685.66990096178,11,6.0,0,8
54279167,58,male,married,high school,west,unemployed,1,1,42468.50333243167,749.2004608853124,10146.769133524524,4,gold,9,17.21304057935511,6.0,4550.777314550573,0,7.0,2,8
62834953,49,male,married,bachelors,midwest,student,0,0,17233.57629359865,724.4202471832764,4441.638434049268,7,standard,4,34.011483941038975,6.0,2982.416501750956,1,5.0,1,8
51358955,64,male,married,high school,south,employed,0,1,44092.30987923373,757.8903351581753,11559.500684844468,10,gold,5,45.27921557833764,8.0,5302.847913000009,3,5.0,1,8
43105700,75,male,married,bachelors,west,self-employed,0,0,30662.043149911253,660.965213023134,5976.207616538594,19,standard,14,39.25550907850137,6.0,4136.574488873667,1,2.0,0,8
71610282,67,male,married,high school,northeast,self-employed,1,1,24375.342392646337,698.2772431443872,5761.60952871417,3,standard,5,40.35412773257726,3.0,3595.7150096871464,2,1.0,1,8
79952909,50,male,married,bachelors,west,student,1,0,91442.72906786724,757.4899454028634,23321.821340419887,12,platinum,20,30.32213910777232,6.0,10260.05151213159,3,1.0,0,8
86913278,78,female,married,bachelors,west,student,0,0,13234.96287103866,694.4344583762601,2982.2146957383684,13,standard,2,48.93112625910421,,2513.124166258156,1,4.0,1,8
72344233,37,male,married,bachelors,midwest,self-employed,0,0,81258.86607176722,637.4050609508624,19313.69621840589,0,standard,17,38.14252337938259,10.0,9184.36395910571,1,6.0,3,8
41143291,45,female,married,bachelors,midwest,student,1,0,34363.435275495656,707.9987136446525,7306.390466401096,6,standard,7,32.923891893424376,10.0,4287.635956788205,1,3.0,0,8
47312733,59,male,married,bachelors,south,self-employed,1,0,19887.40716553148,758.5819816213161,4915.835607098574,7,gold,6,47.5804912395804,2.0,3335.2303312117688,1,1.0,1,8
73376655,19,female,single,bachelors,south,self-employed,0,0,110306.49514249797,693.4013911519155,26734.286569612723,2,gold,17,25.41335666788316,9.0,12360.870046020707,4,4.0,0,8
44219943,26,male,single,graduate,midwest,unemployed,1,0,9436.91986017863,739.3467674999143,2208.609951735245,19,standard,4,20.25630927181078,6.0,1970.241422569778,1,2.0,1,8
18665144,77,female,married,high school,midwest,employed,1,1,25900.033411764856,719.1852507034305,6512.330852056226,13,standard,9,22.301537857029448,8.0,3937.773548652181,5,2.0,0,8
38016360,48,female,married,bachelors,south,unemployed,1,0,64048.27435128015,689.7776968082707,14109.517295366297,19,standard,13,14.536086204710196,4.0,7671.6669409014385,6,1.0,2,8
50277432,19,male,single,bachelors,south,unemployed,1,0,69711.67859713284,749.1985652393028,16205.00550500952,11,gold,8,46.14298551091025,,8298.151038959537,4,5.0,0,8
14668690,39,male,married,bachelors,northeast,unemployed,0,1,32271.705398917704,701.4674515370365,6295.806847534596,17,standard,12,33.62233053604137,,5142.217125385382,2,1.0,0,8
44041678,41,female,married,high school,northeast,student,1,0,48121.22432302681,703.8945324817811,11769.792653691791,12,standard,9,124.33365883614304,8.0,6211.843516812348,2,6.0,0,8
68597599,30,female,married,bachelors,south,employed,0,0,30909.81227714605,621.1302783750681,6493.957912225804,2,standard,6,32.26990001887415,4.0,3730.2723246822766,2,1.0,0,8
55600173,40,male,married,bachelors,west,employed,0,0,50326.51943812147,620.5595661318621,9682.76006410512,1,standard,11,77.01820423526885,2.0,6099.486684533184,4,0.0,2,8
78109218,35,female,married,bachelors,midwest,unemployed,0,0,265670.55772000976,655.8884549429931,55419.24818905485,13,platinum,27,24.089646800944948,16.0,27340.43562407408,5,10.0,0,8
43432402,35,female,married,graduate,west,unemployed,1,1,38904.223116370544,655.8795182340579,8451.116792177154,8,standard,11,57.00668457610426,5.0,5055.596476689869,2,1.0,4,8
57793276,69,female,married,graduate,midwest,employed,1,0,26508.09062360684,817.3002397216737,5981.824392861339,11,gold,3,58.47717478538152,5.0,4126.250198773148,4,3.0,1,8
82143513,47,male,married,bachelors,south,self-employed,1,0,27956.277989571838,778.4090583642703,7857.888510757395,17,gold,10,8.72017467874097,,3634.4039946985063,0,0.0,2,8
13373907,37,male,married,bachelors,midwest,self-employed,1,0,96027.86540089182,625.7499144284026,19164.27085146869,13,standard,22,53.61462576689077,,10839.655235816112,6,2.0,4,8
78336625,52,female,married,high school,west,self-employed,1,1,101033.36181765016,697.7326138951113,21971.433902790657,15,gold,10,72.9544862859727,11.0,11739.97487485633,4,2.0,1,8
51821030,75,male,married,graduate,midwest,self-employed,1,1,42109.82076842201,689.8049455963209,10179.28559483172,13,standard,8,29.016171360764,9.0,5717.939098746573,2,1.0,3,8
57620512,46,male,married,bachelors,south,unemployed,0,0,21992.15740155105,710.7459011257122,4507.467390702272,5,standard,7,18.5724327412228,7.0,2874.831681196073,2,3.0,1,8
94840760,25,male,single,high school,northeast,employed,1,0,29910.26433759232,580.9608386960289,5493.342147710328,0,standard,8,108.51948047000212,7.0,4035.864210729183,2,1.0,2,8
71866671,64,female,married,bachelors,northeast,student,0,1,66089.95825422286,668.5536082969492,12219.457008060534,17,standard,14,34.06199712311603,10.0,7967.156640342489,1,4.0,1,8
12967437,40,female,married,bachelors,northeast,self-employed,1,0,150774.3129595801,801.0597102003449,39267.25870881162,12,platinum,21,31.397935307605103,18.0,16289.35672832842,9,6.0,2,8
94620585,32,male,married,bachelors,midwest,self-employed,0,1,24193.77994617954,688.1925955414449,5388.193561154518,8,standard,6,18.96685123554644,8.0,3791.081681438389,1,3.0,2,8
45148967,29,female,married,bachelors,northeast,self-employed,0,0,62519.55063137068,774.1274825988822,15207.198570538592,16,gold,11,25.933553405392548,5.0,7254.308752215131,4,2.0,3,8
28096166,26,male,single,bachelors,west,unemployed,1,0,22158.15823892447,762.3719072898413,5019.341578949464,2,gold,5,22.554024778662097,11.0,3045.2693123058534,4,2.0,2,8
76948857,66,male,married,bachelors,northeast,employed,0,1,70242.40635787426,650.4840507038499,14730.173781374348,1,standard,10,38.48830718743329,8.0,8236.095814045442,4,5.0,1,8
44584760,20,male,single,bachelors,midwest,unemployed,0,0,17093.915144638035,696.695600303453,3916.756574888259,14,standard,13,37.80100798029166,3.0,3124.4326750899527,5,2.0,1,8
36577484,19,male,single,bachelors,west,self-employed,1,0,91115.20035678524,721.0967046677164,22975.8203549316,18,gold,10,64.66191882741441,7.0,10630.377569973518,3,7.0,0,8
63103602,68,male,married,bachelors,west,employed,0,1,195385.1550720021,661.7162168909906,42208.28469606376,14,platinum,23,58.79153697716302,16.0,20502.59238928324,8,2.0,0,8
15647671,47,male,married,bachelors,northeast,employed,1,0,47081.32563842909,760.4087608106411,13428.888229223265,19,gold,11,60.24598376125108,5.0,6111.47208084056,1,2.0,0,8
86020607,52,male,married,graduate,west,self-employed,1,0,61599.135125396446,602.5564122239258,14184.985392258644,12,standard,13,63.37056109982972,8.0,7185.894989866055,2,4.0,1,8
80235014,46,male,married,bachelors,south,self-employed,0,1,12176.137683981477,787.5598709917762,3628.396455541559,18,gold,5,43.02855586405629,6.0,2278.6796903687014,2,1.0,0,8
40496834,52,male,married,graduate,west,student,0,1,34551.14636402243,659.6129571871576,7793.677425011673,6,standard,12,25.61274678034146,6.0,4690.661592225089,0,2.0,0,8
98549441,26,male,single,graduate,south,self-employed,1,1,68564.16265161296,626.5289419326089,14343.484094874204,10,standard,15,46.86678467228978,8.0,7572.805304152291,3,6.0,1,8
71915619,23,female,single,,midwest,employed,0,0,37156.91572401663,763.118276608084,9515.79361059678,10,gold,13,116.99702036750662,9.0,4853.646697761255,2,3.0,0,8
27813348,51,female,married,bachelors,midwest,self-employed,1,0,58886.98111293662,730.5675841706666,15578.42302152974,4,gold,17,43.99670820004114,11.0,7196.787568239645,3,5.0,0,8
48090735,70,male,married,high school,west,student,0,0,46698.10446780414,661.1040248277351,10633.07142484863,4,standard,10,70.56450322006073,6.0,5410.6432026007205,3,8.0,1,8
91818207,54,male,married,bachelors,northeast,unemployed,0,1,73555.91558055345,622.4909009988795,13091.959657224264,17,standard,14,24.89302349197185,11.0,8677.999117647742,6,2.0,3,8
12597429,30,male,married,bachelors,northeast,unemployed,1,0,22896.389835016427,745.3167534485304,5880.897264645382,15,standard,4,34.7731534147786,3.0,3131.153869765403,2,1.0,1,8
99318296,75,female,married,graduate,northeast,student,0,0,145673.3579566148,709.9764682582885,29778.4678580083,9,platinum,22,33.15995555177055,10.0,15176.27201750613,5,4.0,1,8
38085169,80,male,married,bachelors,west,self-employed,1,1,59316.78841143532,782.1030230640636,14832.432132986967,17,gold,16,134.73924764198355,7.0,6920.088093513545,1,3.0,0,8
38823071,58,male,married,high school,midwest,unemployed,1,1,129500.8239005714,705.101802194283,21120.291840836097,12,gold,16,44.34515646224815,,13901.042559218708,4,2.0,1,8
61630311,45,female,married,graduate,midwest,employed,0,1,88906.70618283284,775.7788559391655,20037.63134807669,5,platinum,11,49.223002635913375,6.0,9460.463853654124,1,5.0,0,8
78195551,47,female,married,bachelors,south,employed,1,0,40909.22030680109,724.7272753260542,10369.16545897717,10,standard,10,51.37147146597151,5.0,4860.084291374275,0,1.0,4,8
88131419,66,male,married,bachelors,south,employed,0,0,87048.6438758994,749.3477457466703,22925.359686146458,2,gold,13,16.35686599413038,4.0,9168.093216571262,4,4.0,0,8
18300026,35,female,married,bachelors,midwest,unemployed,0,0,45701.71418701286,720.3361505625658,11306.780791008903,19,standard,12,43.7982137853217,11.0,5793.355431896709,2,2.0,0,8
99585455,76,male,married,bachelors,west,unemployed,0,1,61438.45106904259,720.1189739068649,14129.069232932065,10,gold,13,54.41398220706646,9.0,7403.649822511662,3,4.0,2,8
51530595,73,male,married,bachelors,west,employed,0,0,70524.00747810642,710.4735062902598,13790.407670033404,19,gold,9,21.52074750073239,5.0,7967.644816532911,6,4.0,2,8
94166971,29,male,single,bachelors,south,student,1,0,54448.25357041302,717.5404572003677,10921.06282692887,0,standard,9,52.9652061417566,5.0,6519.356615111931,0,3.0,2,8
13633057,52,male,married,bachelors,northeast,self-employed,0,0,156373.88778328858,632.0102129596036,35139.9945357907,9,gold,28,74.71025895900345,9.0,16255.78540525504,11,6.0,4,8
68298368,50,female,married,high school,south,self-employed,1,0,18477.890799214547,706.3067579294401,3901.788856675189,2,standard,5,18.27892625928581,10.0,2801.6398399591444,1,4.0,1,8
69215865,50,male,married,high school,west,self-employed,1,1,77405.9727675766,701.5148476368073,16457.382117829806,18,gold,15,21.822169827878124,10.0,8456.014615271963,3,3.0,0,8
30064972,68,male,married,bachelors,west,self-employed,0,0,106732.91090304792,689.4452844025787,26857.504451678204,18,gold,13,54.33075879358466,12.0,12114.40149270454,2,6.0,0,8
96997224,45,female,married,high school,south,self-employed,1,0,42747.829931102766,753.904328070522,10178.387017886196,3,gold,11,38.87207993141404,8.0,4562.788685479506,0,2.0,1,8
45138943,74,female,married,high school,northeast,unemployed,0,0,39094.70680724184,707.0097509994129,8803.455477982627,12,standard,10,12.792607019504311,4.0,4613.179235935131,1,0.0,1,8
21749235,18,male,single,graduate,west,unemployed,1,1,146901.2931141256,747.0702884398505,39576.94513946923,16,platinum,24,31.1848319524388,9.0,16097.357382014969,2,3.0,0,8
62856234,51,female,married,high school,south,employed,1,1,229651.79983140115,727.1183321894217,59802.47906616594,15,platinum,26,26.705790669934704,18.0,24266.884214331338,11,5.0,4,8
23982292,48,female,single,graduate,south,unemployed,0,1,45463.82830136875,684.7159982651588,10133.918508904497,0,standard,9,21.27508150922515,5.0,5275.327831025089,4,8.0,0,8
17686144,66,female,married,high school,northeast,unemployed,0,0,99195.11316805502,758.0563849944464,20065.424450101706,9,platinum,18,84.86402835800364,12.0,10716.230709065776,2,0.0,1,8
57256437,67,male,married,bachelors,midwest,employed,1,1,33616.50524256567,670.369890444594,7449.198196459345,6,standard,8,21.46026721876091,4.0,4650.525394681677,2,1.0,5,8
85469927,23,male,single,bachelors,midwest,self-employed,0,0,102013.69605206254,709.9189802050695,26505.67649168912,3,gold,20,20.748834928594825,16.0,10769.731645076216,2,3.0,0,8
14451732,79,female,married,bachelors,northeast,self-employed,0,1,98638.8665754395,702.8300973782978,21644.855386039617,13,gold,16,21.63870742201689,9.0,11117.116772705793,7,3.0,2,8
85268432,79,female,married,bachelors,midwest,unemployed,1,0,35412.75171860797,644.1535283083164,7798.002077620812,17,standard,6,57.47690290207463,7.0,4334.448464926341,1,1.0,1,8
64602955,41,female,married,bachelors,south,student,0,1,35425.953176359406,613.2624366250833,7478.956415507805,3,standard,11,34.40832020062678,7.0,4458.122900734569,0,1.0,1,8
74101500,28,female,single,bachelors,midwest,unemployed,0,0,11210.151424313526,676.6143679018293,2197.162767979455,6,standard,5,41.93469640858692,3.0,2078.353048919221,1,2.0,0,8
80083521,28,female,married,,west,self-employed,1,0,15170.87483775928,598.924379856898,3157.189986394785,10,standard,11,55.95297612845817,2.0,2068.556457322084,1,3.0,0,8
11433359,35,male,married,graduate,south,employed,0,0,95675.3261936068,620.7539539019829,17063.934569551726,6,standard,16,72.91224882763571,13.0,11207.40489353662,3,7.0,4,8
99198713,22,male,single,graduate,west,self-employed,0,1,38451.91134431998,778.2803435997538,7255.995040765237,4,gold,5,42.063893980835104,7.0,4669.688652424294,0,5.0,0,8
12281135,57,female,married,bachelors,west,employed,0,0,55901.79744003563,715.7418934832847,14597.040862712996,10,standard,9,25.71119978376761,7.0,6700.556938260825,2,2.0,0,8
60094475,24,female,single,graduate,west,unemployed,1,1,17834.618900696325,764.9943555741587,5005.537509060955,4,gold,4,88.70807709693064,7.0,2936.569690533028,3,2.0,1,8
18817746,52,female,married,bachelors,west,self-employed,1,0,19461.127260841968,664.1275685846454,3892.867041228506,5,standard,6,15.454600484821071,3.0,3104.6857398624443,2,3.0,1,8
80803307,44,female,married,high school,south,unemployed,0,0,51609.10352952874,649.139782544541,11664.85626840661,12,standard,13,42.794666317515656,5.0,6412.145495253053,4,3.0,4,8
50415370,55,female,married,bachelors,midwest,student,0,1,42348.06443614615,680.8661074760639,10480.008292672232,1,standard,4,32.091453368646775,5.0,4883.978993775979,4,2.0,2,8
65098425,49,female,married,bachelors,northeast,employed,1,0,14163.541824346072,717.2669066643058,3540.654303622844,16,standard,8,24.939318144398893,6.0,2422.0036023623798,2,3.0,2,8
52785060,45,female,married,bachelors,midwest,unemployed,0,1,23689.69638517042,720.049676320068,5069.061427766145,11,standard,7,21.344463423562228,4.0,3278.256723170982,5,3.0,1,8
76797423,24,female,married,graduate,south,student,1,0,49742.178873265184,633.868647473151,8466.914510585768,13,standard,9,61.58036412001797,6.0,5799.428801315999,3,2.0,0,8
57752962,60,female,married,graduate,west,employed,0,0,148549.45197054176,768.2744296697497,43173.02966536969,0,platinum,11,29.85710156106806,18.0,16229.399920992682,7,9.0,1,8
30340212,29,male,single,bachelors,northeast,employed,1,0,40053.80374932043,691.7407913524796,10972.98335242239,17,standard,11,36.76606125629301,12.0,5036.972370621665,2,0.0,2,8
17309152,57,male,married,graduate,west,self-employed,0,1,188412.40874525352,751.0962663203156,44347.15292850151,8,platinum,16,38.81523782659401,18.0,19833.14035685108,1,8.0,1,8
29046975,67,male,married,bachelors,northeast,self-employed,1,0,25612.634832187352,754.7281113410529,5813.620463640028,17,gold,7,64.2132101807583,3.0,3638.866222602633,2,2.0,1,8
58339630,40,male,married,bachelors,northeast,self-employed,1,1,11989.742963749695,689.1282998109074,2622.0865606960647,1,standard,2,32.39410706766114,6.0,1699.3415350869552,3,5.0,3,8
38269849,49,male,married,high school,northeast,employed,1,0,9421.369139186909,701.3416105272073,2355.729939117346,9,standard,6,21.407126778371182,2.0,2246.2381970997435,0,1.0,0,8
65498444,34,female,married,bachelors,south,self-employed,1,0,27067.65105412988,732.4574635252771,6452.78234245527,1,standard,6,13.667554346822204,0.0,4152.185650540987,2,4.0,2,8
56278811,21,female,single,high school,northeast,unemployed,1,1,15245.515737528003,638.2568937285167,3150.968397856436,17,standard,6,25.1175194011192,7.0,2480.344198964552,1,1.0,0,8
65904109,28,male,single,graduate,northeast,unemployed,1,0,19418.3000783237,664.3793551796123,4113.919300216156,1,standard,7,20.813183011950404,4.0,2657.4763596857038,1,3.0,3,8
34436387,48,female,married,bachelors,west,employed,0,1,32466.052273886493,683.2897287881417,7743.515244528796,9,standard,6,32.99386225190926,8.0,3981.711954386441,3,4.0,5,8
83162633,60,female,married,bachelors,west,self-employed,0,0,32849.02890702384,674.2859936624097,6744.85971811856,12,standard,8,36.42876764326308,8.0,4583.216352742306,2,2.0,2,8
41922575,46,male,married,bachelors,west,student,0,1,30560.895578776508,721.3524949759793,6309.066407485435,19,standard,9,32.76210145299777,13.0,3767.6767161375615,2,3.0,0,8
67606284,23,female,married,high school,west,employed,1,0,25311.800046069056,726.0446778371871,6116.032310100281,10,standard,9,27.13486513978939,1.0,3808.0068942519583,2,4.0,1,8
74148614,40,male,married,,northeast,employed,1,1,19572.76636567593,713.0334313292319,4738.927013957165,15,standard,5,34.09907878557188,2.0,2989.1843461931853,1,2.0,1,8
31898202,71,female,married,high school,south,student,0,1,15771.800809077546,686.2444338036147,3302.836663118692,17,standard,12,62.98704520538185,5.0,2784.647492841814,2,2.0,1,8
12816787,73,male,married,bachelors,west,student,0,1,71370.60147316544,643.1519089629439,14446.533610386125,19,standard,11,54.98446173851134,7.0,8135.280745742387,2,0.0,2,8
73390625,67,male,married,bachelors,south,employed,1,1,390202.3681228554,675.4626502313754,79684.96878133954,14,platinum,44,37.94001983292073,26.0,39590.89167395459,10,8.0,5,8
44602780,79,female,married,bachelors,northeast,self-employed,1,1,37994.03494850976,639.9299875634979,9266.40719454007,14,standard,9,30.652277062873548,,4483.567721062024,1,1.0,1,8
59497966,41,male,married,bachelors,west,unemployed,1,0,33814.405553522454,719.8471133554508,8722.727063211969,17,standard,8,77.5888253770662,4.0,4592.385240536612,3,5.0,5,8
33304284,25,male,single,bachelors,midwest,unemployed,0,0,47923.87017959927,758.1689752530168,14150.15025448416,2,gold,10,31.421065612724025,10.0,6146.943527530939,2,1.0,3,8
70931726,80,female,married,bachelors,northeast,self-employed,1,0,22539.84443416465,720.7283311245981,5601.49518212051,11,standard,9,29.575207012339813,,2993.1086435602547,2,2.0,1,8
44381487,78,female,married,bachelors,west,unemployed,1,1,13100.383010863256,723.1359612029199,2876.245903415247,11,standard,4,47.6010762640862,5.0,2654.40673752162,1,3.0,1,8
55483533,76,female,married,graduate,midwest,self-employed,1,1,69634.49361170709,642.5215399757285,12052.61071163755,15,standard,9,9.079472279955452,7.0,7753.599848634812,6,1.0,0,8
41096987,52,female,married,graduate,south,employed,0,1,217133.3496595876,713.0948867579954,47925.348718639005,9,platinum,20,47.46753783887938,17.0,23070.71514740619,3,11.0,3,8
60844342,47,male,married,bachelors,midwest,student,1,1,176331.9194021065,681.3879440654307,41006.91916099994,17,platinum,23,17.116703297516136,18.0,18085.5512061557,5,7.0,2,8
46382270,70,female,married,bachelors,northeast,student,1,0,22427.904032751983,711.4070335099717,5339.473619195277,7,standard,6,16.566870075956395,8.0,3557.764642609296,1,4.0,0,8
41975761,77,male,married,bachelors,south,unemployed,1,1,32450.028498578915,757.4707418093377,7950.460278058136,5,gold,9,54.56796564934059,13.0,4180.046582295857,1,1.0,0,8
20086347,80,male,married,graduate,midwest,student,0,0,11675.241678871473,651.6249741447886,2277.78443886973,3,standard,10,15.561457160305432,,1776.3896181921164,1,1.0,2,8
82572177,73,male,married,bachelors,midwest,student,1,0,91895.893882732,657.3263178241809,21432.75352769918,12,standard,14,18.154499098790797,11.0,10205.66710877717,3,4.0,1,8
27871083,22,female,single,bachelors,northeast,unemployed,1,1,23964.7537601596,707.2660990912626,4496.329918934632,16,standard,3,54.56350235456165,6.0,3854.124155021813,3,3.0,0,8
47060550,62,male,married,graduate,west,student,1,1,75149.2322738875,663.2197425443937,18955.021975697207,16,standard,16,27.193716552343783,9.0,8787.24467352845,1,4.0,0,8
44062914,63,male,married,bachelors,south,student,1,1,141914.44736701273,638.3349457256601,32071.95897372841,16,gold,25,13.03713634279186,11.0,15287.512205557512,8,4.0,0,8
29352791,35,female,married,graduate,west,student,0,0,153789.62110538216,719.9161353680262,40730.88434688916,4,platinum,30,31.54962771920491,12.0,16197.470345031696,5,4.0,2,8
42368060,45,male,married,bachelors,northeast,unemployed,1,1,14835.101871422745,715.3654432945677,4036.558127860946,5,standard,3,36.109434015521735,7.0,2530.265397559339,1,1.0,3,8
83186065,38,male,married,bachelors,south,self-employed,1,1,55782.330976445584,719.148189085879,15295.679286017134,2,gold,7,33.90241558654478,10.0,6973.613292177019,1,1.0,2,8
86750602,29,female,married,bachelors,northeast,employed,1,0,19221.15395711537,722.7608496029626,4496.874726246107,5,standard,9,42.84593957794995,6.0,3244.222421754037,1,1.0,5,8
18043718,21,female,single,graduate,south,self-employed,0,0,40561.20404664393,646.7758593289494,9641.093709947334,8,standard,18,32.40121359032161,11.0,5025.5616086297305,3,4.0,0,8
85319365,73,male,married,bachelors,northeast,unemployed,1,0,19076.230228159977,708.2772198591722,4227.884181014133,8,standard,3,32.979119070937955,7.0,2955.49627365018,2,4.0,2,8
93521329,46,male,married,bachelors,south,unemployed,0,0,69943.41470181747,699.2502695044419,16407.595511829742,2,standard,9,67.65524087389097,9.0,8039.367406894379,5,1.0,0,8
68774400,52,female,married,bachelors,south,employed,0,1,15197.498701159482,755.5433112285705,4556.029169536812,16,standard,7,15.51143038670838,4.0,2416.174870403452,1,2.0,3,8
27686846,67,male,married,bachelors,west,employed,0,0,101884.4207580658,736.5509947058625,23444.79698146109,3,gold,11,33.95168209732171,7.0,10772.28692313267,2,2.0,0,8
73144512,80,male,married,bachelors,south,student,1,0,98828.86197334874,737.4024238642808,25498.501264043003,0,gold,15,98.25921060667436,11.0,11227.97042155163,4,5.0,2,8
47707941,38,male,married,bachelors,midwest,unemployed,1,0,35970.01232295353,675.2168931976689,8926.041533320227,1,standard,9,37.27920437220936,5.0,4897.319016620628,2,4.0,2,8
91947483,54,male,married,high school,west,unemployed,1,1,51914.47974708177,688.7582143963333,10617.023844810516,8,standard,24,31.768789334704653,12.0,6209.537146617121,2,3.0,0,8
54467473,35,female,married,graduate,south,employed,1,0,36492.173733603806,639.2676263303762,8660.155936860161,6,standard,3,70.76224882680212,6.0,4658.9075524351365,2,1.0,4,8
25827075,62,male,married,bachelors,south,unemployed,0,0,38551.65588770434,742.3124503601215,9679.74433469108,0,gold,12,50.97643930507129,6.0,5104.573852070453,2,1.0,1,8
99472188,72,male,married,bachelors,west,unemployed,0,1,29330.670447569217,752.733349638486,6976.272916783261,10,gold,8,38.10404573485256,6.0,3938.937736997265,2,7.0,1,8
29814538,45,female,married,high school,midwest,student,1,1,128286.9845365746,632.0291462767792,23609.68925080396,14,standard,18,14.663469494273228,10.0,13708.682647807693,6,3.0,1,8
98588385,76,female,married,bachelors,south,unemployed,0,1,44235.84442390998,695.9352792968241,9126.605116828854,12,standard,8,25.249489378709036,1.0,5418.621059314895,0,,1,8
15032563,78,male,married,bachelors,south,student,0,0,239350.70056338477,650.4248551561548,52798.68228730221,9,platinum,16,25.16043088057014,19.0,25061.830778736443,9,4.0,1,8
73738020,20,female,single,bachelors,midwest,student,1,0,116570.62622198352,673.9262083095055,24403.62428468033,10,gold,17,56.18424801756987,12.0,12975.15650047812,3,7.0,0,8
11480212,31,male,single,bachelors,west,unemployed,0,1,116203.49981988456,813.6351955722305,29860.88383303516,18,platinum,23,26.54641942952053,12.0,12743.931958955664,1,5.0,4,8
75221745,44,female,married,,midwest,student,1,0,31840.28030623164,668.780560618279,6337.621865619918,5,standard,10,51.17580298623503,4.0,3569.043095363484,2,5.0,2,8
19968090,73,female,married,graduate,south,self-employed,1,0,45922.311734750605,695.6676806351762,10373.68553287636,5,standard,11,25.796691098833683,13.0,5348.040268325681,2,4.0,1,8
70404205,65,male,married,high school,midwest,self-employed,0,1,20260.921674348683,666.7706265417064,4790.619040344325,9,standard,5,35.01166356388787,10.0,3441.5910950001944,5,1.0,1,8
68659791,25,female,single,,west,self-employed,0,0,49860.5995155272,710.0987480667435,10395.77997870808,13,standard,10,22.94091766327409,10.0,5694.125719180954,1,5.0,3,8
33092757,47,male,married,bachelors,south,unemployed,0,1,21487.71842930194,743.3043751249248,5936.943115692065,2,standard,5,24.19909798257544,6.0,3200.5921881987874,2,1.0,1,8
78193594,36,female,married,bachelors,midwest,student,1,1,108523.97181602614,609.8161539503847,20152.86486926188,9,standard,17,33.8481427882885,11.0,12258.334968817077,5,6.0,1,8
98198145,58,female,married,graduate,south,employed,1,0,133401.79502024016,703.4720019872107,24024.674329156034,19,gold,21,27.37013068476335,8.0,14023.462739937386,3,6.0,2,8
99767011,59,female,married,graduate,west,employed,1,0,21867.33030548924,772.3270652740329,5578.98411801301,5,gold,9,60.6419711164006,9.0,2939.4321316017013,1,4.0,1,8
56688046,43,male,single,high school,west,student,1,1,63350.767844458605,652.9939663596141,14066.16248737958,16,standard,20,45.49584393966995,4.0,7552.474280486144,4,4.0,0,8
66475382,47,male,married,high school,northeast,student,0,1,35720.72427496542,663.0787143534062,9379.293955432271,2,standard,9,28.855813895058148,6.0,4731.469709310599,1,3.0,1,8
75692782,23,male,single,graduate,west,unemployed,1,1,80389.42014987292,639.8368800467465,17175.197410616533,17,standard,11,64.16705179417697,4.0,8924.923744353217,5,9.0,1,8
26808729,45,female,married,bachelors,midwest,student,0,0,14468.6681276187,728.7492765115172,3957.186083835312,8,standard,7,58.37819526826223,5.0,2583.1638996758275,0,3.0,3,8
32171695,62,male,married,bachelors,west,self-employed,0,1,26123.335248294363,747.9232500833015,6355.865225293884,18,gold,6,21.53419358979796,7.0,3355.9419819374302,0,3.0,0,8
88456703,48,female,married,graduate,west,self-employed,0,1,72335.87077519747,666.6363404009344,16419.402781586,6,standard,13,23.327849780409892,9.0,8105.331051453208,7,4.0,0,8
20999557,80,female,married,bachelors,midwest,self-employed,1,1,27867.131671240422,686.8925036305411,6649.980157837689,12,standard,5,38.70969468279049,3.0,4081.279220710528,2,3.0,0,8
28934979,26,female,single,bachelors,south,unemployed,1,0,36689.13217466172,723.6016739613366,9017.68459673794,2,standard,12,18.65638184797942,5.0,4682.0698834928735,3,1.0,3,8
37107836,42,male,married,bachelors,west,unemployed,1,0,19555.06841899838,643.7507066785047,4520.520423461719,8,standard,7,69.73846377645323,9.0,3381.057510793637,1,2.0,2,8
50278467,30,female,married,bachelors,northeast,student,1,0,14767.524128644947,693.9284499955462,3122.9671272477544,0,standard,12,22.78658963423652,9.0,2389.6113043569558,2,1.0,3,8
61940174,79,male,married,bachelors,south,student,0,0,22259.23116740048,776.2506724825239,7015.0125928011485,7,gold,8,46.757398362368775,6.0,3261.309337158604,2,3.0,1,8
17559774,56,female,married,bachelors,midwest,student,0,0,63091.54676657049,706.7501284028821,17439.589279426913,3,standard,7,37.905459403441576,8.0,6998.772573995819,5,4.0,2,8
